 Year , Month , Day ,Period,Flex Down
2040,11,14,16,173.6211723
2040,11,14,17,143.6347527
2040,11,14,18,133.3102645
2040,11,14,19,143.7926798
2040,11,14,20,115.8198315
2040,11,14,21,123.4990397
2040,11,14,22,130.7242073
2040,11,14,23,141.6211814
2040,11,14,24,110.6871988
2040,11,15,1,133.231301
2040,11,15,2,121.9592499
2040,11,15,3,138.7784925
2040,11,15,4,145.7865102
2040,11,15,5,137.6532615
2040,11,15,6,117.6359938
2040,11,15,7,109.4435224
2040,11,15,8,115.1486411
2040,11,15,9,114.4379688
2040,11,15,10,140.8315456
2040,11,15,11,140.1603551
2040,11,15,12,136.4095851
2040,11,15,13,180
2040,11,15,14,137.6927433
2040,11,15,15,169.7716978
2040,11,15,16,173.6211723
2040,11,15,17,143.6347527
2040,11,15,18,133.3102645
2040,11,15,19,143.7926798
2040,11,15,20,115.8198315
2040,11,15,21,123.4990397
2040,11,15,22,130.7242073
2040,11,15,23,141.6211814
2040,11,15,24,110.6871988
2040,11,16,1,133.231301
2040,11,16,2,121.9592499
2040,11,16,3,138.7784925
2040,11,16,4,145.7865102
2040,11,16,5,137.6532615
2040,11,16,6,117.6359938
2040,11,16,7,109.4435224
2040,11,16,8,115.1486411
2040,11,16,9,114.4379688
2040,11,16,10,140.8315456
2040,11,16,11,140.1603551
2040,11,16,12,136.4095851
2040,11,16,13,180
2040,11,16,14,137.6927433
2040,11,16,15,169.7716978
2040,11,16,16,173.6211723
2040,11,16,17,143.6347527
2040,11,16,18,133.3102645
2040,11,16,19,143.7926798
2040,11,16,20,115.8198315
2040,11,16,21,123.4990397
2040,11,16,22,130.7242073
2040,11,16,23,141.6211814
2040,11,16,24,110.6871988
2040,11,17,1,133.231301
2040,11,17,2,121.9592499
2040,11,17,3,138.7784925
2040,11,17,4,145.7865102
2040,11,17,5,137.6532615
2040,11,17,6,117.6359938
2040,11,17,7,109.4435224
2040,11,17,8,115.1486411
2040,11,17,9,114.4379688
2040,11,17,10,140.8315456
2040,11,17,11,140.1603551
2040,11,17,12,136.4095851
2040,11,17,13,180
2040,11,17,14,137.6927433
2040,11,17,15,169.7716978
2040,11,17,16,173.6211723
2040,11,17,17,143.6347527
2040,11,17,18,133.3102645
2040,11,17,19,143.7926798
2040,11,17,20,115.8198315
2040,11,17,21,123.4990397
2040,11,17,22,130.7242073
2040,11,17,23,141.6211814
2040,11,17,24,110.6871988
2040,11,18,1,133.231301
2040,11,18,2,121.9592499
2040,11,18,3,138.7784925
2040,11,18,4,145.7865102
2040,11,18,5,137.6532615
2040,11,18,6,117.6359938
2040,11,18,7,109.4435224
2040,11,18,8,115.1486411
2040,11,18,9,114.4379688
2040,11,18,10,140.8315456
2040,11,18,11,140.1603551
2040,11,18,12,136.4095851
2040,11,18,13,180
2040,11,18,14,137.6927433
2040,11,18,15,169.7716978
2040,11,18,16,173.6211723
2040,11,18,17,143.6347527
2040,11,18,18,133.3102645
2040,11,18,19,143.7926798
2040,11,18,20,115.8198315
2040,11,18,21,123.4990397
2040,11,18,22,130.7242073
2040,11,18,23,141.6211814
2040,11,18,24,110.6871988
2040,11,19,1,133.231301
2040,11,19,2,121.9592499
2040,11,19,3,138.7784925
2040,11,19,4,145.7865102
2040,11,19,5,137.6532615
2040,11,19,6,117.6359938
2040,11,19,7,109.4435224
2040,11,19,8,115.1486411
2040,11,19,9,114.4379688
2040,11,19,10,140.8315456
2040,11,19,11,140.1603551
2040,11,19,12,136.4095851
2040,11,19,13,180
2040,11,19,14,137.6927433
2040,11,19,15,169.7716978
2040,11,19,16,173.6211723
2040,11,19,17,143.6347527
2040,11,19,18,133.3102645
2040,11,19,19,143.7926798
2040,11,19,20,115.8198315
2040,11,19,21,123.4990397
2040,11,19,22,130.7242073
2040,11,19,23,141.6211814
2040,11,19,24,110.6871988
2040,11,20,1,133.231301
2040,11,20,2,121.9592499
2040,11,20,3,138.7784925
2040,11,20,4,145.7865102
2040,11,20,5,137.6532615
2040,11,20,6,117.6359938
2040,11,20,7,109.4435224
2040,11,20,8,115.1486411
2040,11,20,9,114.4379688
2040,11,20,10,140.8315456
2040,11,20,11,140.1603551
2040,11,20,12,136.4095851
2040,11,20,13,180
2040,11,20,14,137.6927433
2040,11,20,15,169.7716978
2040,11,20,16,173.6211723
2040,11,20,17,143.6347527
2040,11,20,18,133.3102645
2040,11,20,19,143.7926798
2040,11,20,20,115.8198315
2040,11,20,21,123.4990397
2040,11,20,22,130.7242073
2040,11,20,23,141.6211814
2040,11,20,24,110.6871988
2040,11,21,1,133.231301
2040,11,21,2,121.9592499
2040,11,21,3,138.7784925
2040,11,21,4,145.7865102
2040,11,21,5,137.6532615
2040,11,21,6,117.6359938
2040,11,21,7,109.4435224
2040,11,21,8,115.1486411
2040,11,21,9,114.4379688
2040,11,21,10,140.8315456
2040,11,21,11,140.1603551
2040,11,21,12,136.4095851
2040,11,21,13,180
2040,11,21,14,137.6927433
2040,11,21,15,169.7716978
2040,11,21,16,173.6211723
2040,11,21,17,143.6347527
2040,11,21,18,133.3102645
2040,11,21,19,143.7926798
2040,11,21,20,115.8198315
2040,11,21,21,123.4990397
2040,11,21,22,130.7242073
2040,11,21,23,141.6211814
2040,11,21,24,110.6871988
2040,11,22,1,133.231301
2040,11,22,2,121.9592499
2040,11,22,3,138.7784925
2040,11,22,4,145.7865102
2040,11,22,5,137.6532615
2040,11,22,6,117.6359938
2040,11,22,7,109.4435224
2040,11,22,8,115.1486411
2040,11,22,9,114.4379688
2040,11,22,10,140.8315456
2040,11,22,11,140.1603551
2040,11,22,12,136.4095851
2040,11,22,13,180
2040,11,22,14,137.6927433
2040,11,22,15,169.7716978
2040,11,22,16,173.6211723
2040,11,22,17,143.6347527
2040,11,22,18,133.3102645
2040,11,22,19,143.7926798
2040,11,22,20,115.8198315
2040,11,22,21,123.4990397
2040,11,22,22,130.7242073
2040,11,22,23,141.6211814
2040,11,22,24,110.6871988
2040,11,23,1,133.231301
2040,11,23,2,121.9592499
2040,11,23,3,138.7784925
2040,11,23,4,145.7865102
2040,11,23,5,137.6532615
2040,11,23,6,117.6359938
2040,11,23,7,109.4435224
2040,11,23,8,115.1486411
2040,11,23,9,114.4379688
2040,11,23,10,140.8315456
2040,11,23,11,140.1603551
2040,11,23,12,136.4095851
2040,11,23,13,180
2040,11,23,14,137.6927433
2040,11,23,15,169.7716978
2040,11,23,16,173.6211723
2040,11,23,17,143.6347527
2040,11,23,18,133.3102645
2040,11,23,19,143.7926798
2040,11,23,20,115.8198315
2040,11,23,21,123.4990397
2040,11,23,22,130.7242073
2040,11,23,23,141.6211814
2040,11,23,24,110.6871988
2040,11,24,1,133.231301
2040,11,24,2,121.9592499
2040,11,24,3,138.7784925
2040,11,24,4,145.7865102
2040,11,24,5,137.6532615
2040,11,24,6,117.6359938
2040,11,24,7,109.4435224
2040,11,24,8,115.1486411
2040,11,24,9,114.4379688
2040,11,24,10,140.8315456
2040,11,24,11,140.1603551
2040,11,24,12,136.4095851
2040,11,24,13,180
2040,11,24,14,137.6927433
2040,11,24,15,169.7716978
2040,11,24,16,173.6211723
2040,11,24,17,143.6347527
2040,11,24,18,133.3102645
2040,11,24,19,143.7926798
2040,11,24,20,115.8198315
2040,11,24,21,123.4990397
2040,11,24,22,130.7242073
2040,11,24,23,141.6211814
2040,11,24,24,110.6871988
2040,11,25,1,133.231301
2040,11,25,2,121.9592499
2040,11,25,3,138.7784925
2040,11,25,4,145.7865102
2040,11,25,5,137.6532615
2040,11,25,6,117.6359938
2040,11,25,7,109.4435224
2040,11,25,8,115.1486411
2040,11,25,9,114.4379688
2040,11,25,10,140.8315456
2040,11,25,11,140.1603551
2040,11,25,12,136.4095851
2040,11,25,13,180
2040,11,25,14,137.6927433
2040,11,25,15,169.7716978
2040,11,25,16,173.6211723
2040,11,25,17,143.6347527
2040,11,25,18,133.3102645
2040,11,25,19,143.7926798
2040,11,25,20,115.8198315
2040,11,25,21,123.4990397
2040,11,25,22,130.7242073
2040,11,25,23,141.6211814
2040,11,25,24,110.6871988
2040,11,26,1,133.231301
2040,11,26,2,121.9592499
2040,11,26,3,138.7784925
2040,11,26,4,145.7865102
2040,11,26,5,137.6532615
2040,11,26,6,117.6359938
2040,11,26,7,109.4435224
2040,11,26,8,115.1486411
2040,11,26,9,114.4379688
2040,11,26,10,140.8315456
2040,11,26,11,140.1603551
2040,11,26,12,136.4095851
2040,11,26,13,180
2040,11,26,14,137.6927433
2040,11,26,15,169.7716978
2040,11,26,16,173.6211723
2040,11,26,17,143.6347527
2040,11,26,18,133.3102645
2040,11,26,19,143.7926798
2040,11,26,20,115.8198315
2040,11,26,21,123.4990397
2040,11,26,22,130.7242073
2040,11,26,23,141.6211814
2040,11,26,24,110.6871988
2040,11,27,1,133.231301
2040,11,27,2,121.9592499
2040,11,27,3,138.7784925
2040,11,27,4,145.7865102
2040,11,27,5,137.6532615
2040,11,27,6,117.6359938
2040,11,27,7,109.4435224
2040,11,27,8,115.1486411
2040,11,27,9,114.4379688
2040,11,27,10,140.8315456
2040,11,27,11,140.1603551
2040,11,27,12,136.4095851
2040,11,27,13,180
2040,11,27,14,137.6927433
2040,11,27,15,169.7716978
2040,11,27,16,173.6211723
2040,11,27,17,143.6347527
2040,11,27,18,133.3102645
2040,11,27,19,143.7926798
2040,11,27,20,115.8198315
2040,11,27,21,123.4990397
2040,11,27,22,130.7242073
2040,11,27,23,141.6211814
2040,11,27,24,110.6871988
2040,11,28,1,133.231301
2040,11,28,2,121.9592499
2040,11,28,3,138.7784925
2040,11,28,4,145.7865102
2040,11,28,5,137.6532615
2040,11,28,6,117.6359938
2040,11,28,7,109.4435224
2040,11,28,8,115.1486411
2040,11,28,9,114.4379688
2040,11,28,10,140.8315456
2040,11,28,11,140.1603551
2040,11,28,12,136.4095851
2040,11,28,13,180
2040,11,28,14,137.6927433
2040,11,28,15,169.7716978
2040,11,28,16,173.6211723
2040,11,28,17,143.6347527
2040,11,28,18,133.3102645
2040,11,28,19,143.7926798
2040,11,28,20,115.8198315
2040,11,28,21,123.4990397
2040,11,28,22,130.7242073
2040,11,28,23,141.6211814
2040,11,28,24,110.6871988
2040,11,29,1,133.231301
2040,11,29,2,121.9592499
2040,11,29,3,138.7784925
2040,11,29,4,145.7865102
2040,11,29,5,137.6532615
2040,11,29,6,117.6359938
2040,11,29,7,109.4435224
2040,11,29,8,115.1486411
2040,11,29,9,114.4379688
2040,11,29,10,140.8315456
2040,11,29,11,140.1603551
2040,11,29,12,136.4095851
2040,11,29,13,180
2040,11,29,14,137.6927433
2040,11,29,15,169.7716978
2040,11,29,16,173.6211723
2040,11,29,17,143.6347527
2040,11,29,18,133.3102645
2040,11,29,19,143.7926798
2040,11,29,20,115.8198315
2040,11,29,21,123.4990397
2040,11,29,22,130.7242073
2040,11,29,23,141.6211814
2040,11,29,24,110.6871988
2040,11,30,1,133.231301
2040,11,30,2,121.9592499
2040,11,30,3,138.7784925
2040,11,30,4,145.7865102
2040,11,30,5,137.6532615
2040,11,30,6,117.6359938
2040,11,30,7,109.4435224
2040,11,30,8,115.1486411
2040,11,30,9,114.4379688
2040,11,30,10,140.8315456
2040,11,30,11,140.1603551
2040,11,30,12,136.4095851
2040,11,30,13,180
2040,11,30,14,137.6927433
2040,11,30,15,169.7716978
2040,11,30,16,173.6211723
2040,11,30,17,143.6347527
2040,11,30,18,133.3102645
2040,11,30,19,143.7926798
2040,11,30,20,115.8198315
2040,11,30,21,123.4990397
2040,11,30,22,130.7242073
2040,11,30,23,141.6211814
2040,11,30,24,110.6871988
2040,12,1,1,133.3395375
2040,12,1,2,150.0904775
2040,12,1,3,176.4329577
2040,12,1,4,171.6885708
2040,12,1,5,179.1905255
2040,12,1,6,149.5766449
2040,12,1,7,140.1563822
2040,12,1,8,150.5529267
2040,12,1,9,149.9363277
2040,12,1,10,144.6095973
2040,12,1,11,139.6425497
2040,12,1,12,137.9469024
2040,12,1,13,180
2040,12,1,14,148.1379139
2040,12,1,15,180
2040,12,1,16,180
2040,12,1,17,164.8032151
2040,12,1,18,145.0720466
2040,12,1,19,153.0364505
2040,12,1,20,137.1418981
2040,12,1,21,141.6464965
2040,12,1,22,147.1616321
2040,12,1,23,174.2406056
2040,12,1,24,129.1261109
2040,12,2,1,133.3395375
2040,12,2,2,150.0904775
2040,12,2,3,176.4329577
2040,12,2,4,171.6885708
2040,12,2,5,179.1905255
2040,12,2,6,149.5766449
2040,12,2,7,140.1563822
2040,12,2,8,150.5529267
2040,12,2,9,149.9363277
2040,12,2,10,144.6095973
2040,12,2,11,139.6425497
2040,12,2,12,137.9469024
2040,12,2,13,180
2040,12,2,14,148.1379139
2040,12,2,15,180
2040,12,2,16,180
2040,12,2,17,164.8032151
2040,12,2,18,145.0720466
2040,12,2,19,153.0364505
2040,12,2,20,137.1418981
2040,12,2,21,141.6464965
2040,12,2,22,147.1616321
2040,12,2,23,174.2406056
2040,12,2,24,129.1261109
2040,12,3,1,133.3395375
2040,12,3,2,150.0904775
2040,12,3,3,176.4329577
2040,12,3,4,171.6885708
2040,12,3,5,179.1905255
2040,12,3,6,149.5766449
2040,12,3,7,140.1563822
2040,12,3,8,150.5529267
2040,12,3,9,149.9363277
2040,12,3,10,144.6095973
2040,12,3,11,139.6425497
2040,12,3,12,137.9469024
2040,12,3,13,180
2040,12,3,14,148.1379139
2040,12,3,15,180
2040,12,3,16,180
2040,12,3,17,164.8032151
2040,12,3,18,145.0720466
2040,12,3,19,153.0364505
2040,12,3,20,137.1418981
2040,12,3,21,141.6464965
2040,12,3,22,147.1616321
2040,12,3,23,174.2406056
2040,12,3,24,129.1261109
2040,12,4,1,133.3395375
2040,12,4,2,150.0904775
2040,12,4,3,176.4329577
2040,12,4,4,171.6885708
2040,12,4,5,179.1905255
2040,12,4,6,149.5766449
2040,12,4,7,140.1563822
2040,12,4,8,150.5529267
2040,12,4,9,149.9363277
2040,12,4,10,144.6095973
2040,12,4,11,139.6425497
2040,12,4,12,137.9469024
2040,12,4,13,180
2040,12,4,14,148.1379139
2040,12,4,15,180
2040,12,4,16,180
2040,12,4,17,164.8032151
2040,12,4,18,145.0720466
2040,12,4,19,153.0364505
2040,12,4,20,137.1418981
2040,12,4,21,141.6464965
2040,12,4,22,147.1616321
2040,12,4,23,174.2406056
2040,12,4,24,129.1261109
2040,12,5,1,133.3395375
2040,12,5,2,150.0904775
2040,12,5,3,176.4329577
2040,12,5,4,171.6885708
2040,12,5,5,179.1905255
2040,12,5,6,149.5766449
2040,12,5,7,140.1563822
2040,12,5,8,150.5529267
2040,12,5,9,149.9363277
2040,12,5,10,144.6095973
2040,12,5,11,139.6425497
2040,12,5,12,137.9469024
2040,12,5,13,180
2040,12,5,14,148.1379139
2040,12,5,15,180
2040,12,5,16,180
2040,12,5,17,164.8032151
2040,12,5,18,145.0720466
2040,12,5,19,153.0364505
2040,12,5,20,137.1418981
2040,12,5,21,141.6464965
2040,12,5,22,147.1616321
2040,12,5,23,174.2406056
2040,12,5,24,129.1261109
2040,12,6,1,133.3395375
2040,12,6,2,150.0904775
2040,12,6,3,176.4329577
2040,12,6,4,171.6885708
2040,12,6,5,179.1905255
2040,12,6,6,149.5766449
2040,12,6,7,140.1563822
2040,12,6,8,150.5529267
2040,12,6,9,149.9363277
2040,12,6,10,144.6095973
2040,12,6,11,139.6425497
2040,12,6,12,137.9469024
2040,12,6,13,180
2040,12,6,14,148.1379139
2040,12,6,15,180
2040,12,6,16,180
2040,12,6,17,164.8032151
2040,12,6,18,145.0720466
2040,12,6,19,153.0364505
2040,12,6,20,137.1418981
2040,12,6,21,141.6464965
2040,12,6,22,147.1616321
2040,12,6,23,174.2406056
2040,12,6,24,129.1261109
2040,12,7,1,133.3395375
2040,12,7,2,150.0904775
2040,12,7,3,176.4329577
2040,12,7,4,171.6885708
2040,12,7,5,179.1905255
2040,12,7,6,149.5766449
2040,12,7,7,140.1563822
2040,12,7,8,150.5529267
2040,12,7,9,149.9363277
2040,12,7,10,144.6095973
2040,12,7,11,139.6425497
2040,12,7,12,137.9469024
2040,12,7,13,180
2040,12,7,14,148.1379139
2040,12,7,15,180
2040,12,7,16,180
2040,12,7,17,164.8032151
2040,12,7,18,145.0720466
2040,12,7,19,153.0364505
2040,12,7,20,137.1418981
2040,12,7,21,141.6464965
2040,12,7,22,147.1616321
2040,12,7,23,174.2406056
2040,12,7,24,129.1261109
2040,12,8,1,133.3395375
2040,12,8,2,150.0904775
2040,12,8,3,176.4329577
2040,12,8,4,171.6885708
2040,12,8,5,179.1905255
2040,12,8,6,149.5766449
2040,12,8,7,140.1563822
2040,12,8,8,150.5529267
2040,12,8,9,149.9363277
2040,12,8,10,144.6095973
2040,12,8,11,139.6425497
2040,12,8,12,137.9469024
2040,12,8,13,180
2040,12,8,14,148.1379139
2040,12,8,15,180
2040,12,8,16,180
2040,12,8,17,164.8032151
2040,12,8,18,145.0720466
2040,12,8,19,153.0364505
2040,12,8,20,137.1418981
2040,12,8,21,141.6464965
2040,12,8,22,147.1616321
2040,12,8,23,174.2406056
2040,12,8,24,129.1261109
2040,12,9,1,133.3395375
2040,12,9,2,150.0904775
2040,12,9,3,176.4329577
2040,12,9,4,171.6885708
2040,12,9,5,179.1905255
2040,12,9,6,149.5766449
2040,12,9,7,140.1563822
2040,12,9,8,150.5529267
2040,12,9,9,149.9363277
2040,12,9,10,144.6095973
2040,12,9,11,139.6425497
2040,12,9,12,137.9469024
2040,12,9,13,180
2040,12,9,14,148.1379139
2040,12,9,15,180
2040,12,9,16,180
2040,12,9,17,164.8032151
2040,12,9,18,145.0720466
2040,12,9,19,153.0364505
2040,12,9,20,137.1418981
2040,12,9,21,141.6464965
2040,12,9,22,147.1616321
2040,12,9,23,174.2406056
2040,12,9,24,129.1261109
2040,12,10,1,133.3395375
2040,12,10,2,150.0904775
2040,12,10,3,176.4329577
2040,12,10,4,171.6885708
2040,12,10,5,179.1905255
2040,12,10,6,149.5766449
2040,12,10,7,140.1563822
2040,12,10,8,150.5529267
2040,12,10,9,149.9363277
2040,12,10,10,144.6095973
2040,12,10,11,139.6425497
2040,12,10,12,137.9469024
2040,12,10,13,180
2040,12,10,14,148.1379139
2040,12,10,15,180
2040,12,10,16,180
2040,12,10,17,164.8032151
2040,12,10,18,145.0720466
2040,12,10,19,153.0364505
2040,12,10,20,137.1418981
2040,12,10,21,141.6464965
2040,12,10,22,147.1616321
2040,12,10,23,174.2406056
2040,12,10,24,129.1261109
2040,12,11,1,133.3395375
2040,12,11,2,150.0904775
2040,12,11,3,176.4329577
2040,12,11,4,171.6885708
2040,12,11,5,179.1905255
2040,12,11,6,149.5766449
2040,12,11,7,140.1563822
2040,12,11,8,150.5529267
2040,12,11,9,149.9363277
2040,12,11,10,144.6095973
2040,12,11,11,139.6425497
2040,12,11,12,137.9469024
2040,12,11,13,180
2040,12,11,14,148.1379139
2040,12,11,15,180
2040,12,11,16,180
2040,12,11,17,164.8032151
2040,12,11,18,145.0720466
2040,12,11,19,153.0364505
2040,12,11,20,137.1418981
2040,12,11,21,141.6464965
2040,12,11,22,147.1616321
2040,12,11,23,174.2406056
2040,12,11,24,129.1261109
2040,12,12,1,133.3395375
2040,12,12,2,150.0904775
2040,12,12,3,176.4329577
2040,12,12,4,171.6885708
2040,12,12,5,179.1905255
2040,12,12,6,149.5766449
2040,12,12,7,140.1563822
2040,12,12,8,150.5529267
2040,12,12,9,149.9363277
2040,12,12,10,144.6095973
2040,12,12,11,139.6425497
2040,12,12,12,137.9469024
2040,12,12,13,180
2040,12,12,14,148.1379139
2040,12,12,15,180
2040,12,12,16,180
2040,12,12,17,164.8032151
2040,12,12,18,145.0720466
2040,12,12,19,153.0364505
2040,12,12,20,137.1418981
2040,12,12,21,141.6464965
2040,12,12,22,147.1616321
2040,12,12,23,174.2406056
2040,12,12,24,129.1261109
2040,12,13,1,133.3395375
2040,12,13,2,150.0904775
2040,12,13,3,176.4329577
2040,12,13,4,171.6885708
2040,12,13,5,179.1905255
2040,12,13,6,149.5766449
2040,12,13,7,140.1563822
2040,12,13,8,150.5529267
2040,12,13,9,149.9363277
2040,12,13,10,144.6095973
2040,12,13,11,139.6425497
2040,12,13,12,137.9469024
2040,12,13,13,180
2040,12,13,14,148.1379139
2040,12,13,15,180
2040,12,13,16,180
2040,12,13,17,164.8032151
2040,12,13,18,145.0720466
2040,12,13,19,153.0364505
2040,12,13,20,137.1418981
2040,12,13,21,141.6464965
2040,12,13,22,147.1616321
2040,12,13,23,174.2406056
2040,12,13,24,129.1261109
2040,12,14,1,133.3395375
2040,12,14,2,150.0904775
2040,12,14,3,176.4329577
2040,12,14,4,171.6885708
2040,12,14,5,179.1905255
2040,12,14,6,149.5766449
2040,12,14,7,140.1563822
2040,12,14,8,150.5529267
2040,12,14,9,149.9363277
2040,12,14,10,144.6095973
2040,12,14,11,139.6425497
2040,12,14,12,137.9469024
2040,12,14,13,180
2040,12,14,14,148.1379139
2040,12,14,15,180
2040,12,14,16,180
2040,12,14,17,164.8032151
2040,12,14,18,145.0720466
2040,12,14,19,153.0364505
2040,12,14,20,137.1418981
2040,12,14,21,141.6464965
2040,12,14,22,147.1616321
2040,12,14,23,174.2406056
2040,12,14,24,129.1261109
2040,12,15,1,133.3395375
2040,12,15,2,150.0904775
2040,12,15,3,176.4329577
2040,12,15,4,171.6885708
2040,12,15,5,179.1905255
2040,12,15,6,149.5766449
2040,12,15,7,140.1563822
2040,12,15,8,150.5529267
2040,12,15,9,149.9363277
2040,12,15,10,144.6095973
2040,12,15,11,139.6425497
2040,12,15,12,137.9469024
2040,12,15,13,180
2040,12,15,14,148.1379139
2040,12,15,15,180
2040,12,15,16,180
2040,12,15,17,164.8032151
2040,12,15,18,145.0720466
2040,12,15,19,153.0364505
2040,12,15,20,137.1418981
2040,12,15,21,141.6464965
2040,12,15,22,147.1616321
2040,12,15,23,174.2406056
2040,12,15,24,129.1261109
2040,12,16,1,133.3395375
2040,12,16,2,150.0904775
2040,12,16,3,176.4329577
2040,12,16,4,171.6885708
2040,12,16,5,179.1905255
2040,12,16,6,149.5766449
2040,12,16,7,140.1563822
2040,12,16,8,150.5529267
2040,12,16,9,149.9363277
2040,12,16,10,144.6095973
2040,12,16,11,139.6425497
2040,12,16,12,137.9469024
2040,12,16,13,180
2040,12,16,14,148.1379139
2040,12,16,15,180
2040,12,16,16,180
2040,12,16,17,164.8032151
2040,12,16,18,145.0720466
2040,12,16,19,153.0364505
2040,12,16,20,137.1418981
2040,12,16,21,141.6464965
2040,12,16,22,147.1616321
2040,12,16,23,174.2406056
2040,12,16,24,129.1261109
2040,12,17,1,133.3395375
2040,12,17,2,150.0904775
2040,12,17,3,176.4329577
2040,12,17,4,171.6885708
2040,12,17,5,179.1905255
2040,12,17,6,149.5766449
2040,12,17,7,140.1563822
2040,12,17,8,150.5529267
2040,12,17,9,149.9363277
2040,12,17,10,144.6095973
2040,12,17,11,139.6425497
2040,12,17,12,137.9469024
2040,12,17,13,180
2040,12,17,14,148.1379139
2040,12,17,15,180
2040,12,17,16,180
2040,12,17,17,164.8032151
2040,12,17,18,145.0720466
2040,12,17,19,153.0364505
2040,12,17,20,137.1418981
2040,12,17,21,141.6464965
2040,12,17,22,147.1616321
2040,12,17,23,174.2406056
2040,12,17,24,129.1261109
2040,12,18,1,133.3395375
2040,12,18,2,150.0904775
2040,12,18,3,176.4329577
2040,12,18,4,171.6885708
2040,12,18,5,179.1905255
2040,12,18,6,149.5766449
2040,12,18,7,140.1563822
2040,12,18,8,150.5529267
2040,12,18,9,149.9363277
2040,12,18,10,144.6095973
2040,12,18,11,139.6425497
2040,12,18,12,137.9469024
2040,12,18,13,180
2040,12,18,14,148.1379139
2040,12,18,15,180
2040,12,18,16,180
2040,12,18,17,164.8032151
2040,12,18,18,145.0720466
2040,12,18,19,153.0364505
2040,12,18,20,137.1418981
2040,12,18,21,141.6464965
2040,12,18,22,147.1616321
2040,12,18,23,174.2406056
2040,12,18,24,129.1261109
2040,12,19,1,133.3395375
2040,12,19,2,150.0904775
2040,12,19,3,176.4329577
2040,12,19,4,171.6885708
2040,12,19,5,179.1905255
2040,12,19,6,149.5766449
2040,12,19,7,140.1563822
2040,12,19,8,150.5529267
2040,12,19,9,149.9363277
2040,12,19,10,144.6095973
2040,12,19,11,139.6425497
2040,12,19,12,137.9469024
2040,12,19,13,180
2040,12,19,14,148.1379139
2040,12,19,15,180
2040,12,19,16,180
2040,12,19,17,164.8032151
2040,12,19,18,145.0720466
2040,12,19,19,153.0364505
2040,12,19,20,137.1418981
2040,12,19,21,141.6464965
2040,12,19,22,147.1616321
2040,12,19,23,174.2406056
2040,12,19,24,129.1261109
2040,12,20,1,133.3395375
2040,12,20,2,150.0904775
2040,12,20,3,176.4329577
2040,12,20,4,171.6885708
2040,12,20,5,179.1905255
2040,12,20,6,149.5766449
2040,12,20,7,140.1563822
2040,12,20,8,150.5529267
2040,12,20,9,149.9363277
2040,12,20,10,144.6095973
2040,12,20,11,139.6425497
2040,12,20,12,137.9469024
2040,12,20,13,180
2040,12,20,14,148.1379139
2040,12,20,15,180
2040,12,20,16,180
2040,12,20,17,164.8032151
2040,12,20,18,145.0720466
2040,12,20,19,153.0364505
2040,12,20,20,137.1418981
