 Year , Month , Day ,Period,Flex Down
2042,3,22,13,497.2997749
2042,3,22,14,518.4423501
2042,3,22,15,527.189105
2042,3,22,16,538.0812903
2042,3,22,17,507.3117836
2042,3,22,18,514.7749476
2042,3,22,19,442.8571852
2042,3,22,20,391.1651474
2042,3,22,21,407.3934033
2042,3,22,22,458.7187009
2042,3,22,23,424.6118579
2042,3,22,24,363.7146399
2042,3,23,1,347.523058
2042,3,23,2,386.1958171
2042,3,23,3,417.0019978
2042,3,23,4,452.0256914
2042,3,23,5,443.6090027
2042,3,23,6,400.8287529
2042,3,23,7,458.2602756
2042,3,23,8,511.7493406
2042,3,23,9,496.071195
2042,3,23,10,506.7616732
2042,3,23,11,387.8828222
2042,3,23,12,457.8201873
2042,3,23,13,497.2997749
2042,3,23,14,518.4423501
2042,3,23,15,527.189105
2042,3,23,16,538.0812903
2042,3,23,17,507.3117836
2042,3,23,18,514.7749476
2042,3,23,19,442.8571852
2042,3,23,20,391.1651474
2042,3,23,21,407.3934033
2042,3,23,22,458.7187009
2042,3,23,23,424.6118579
2042,3,23,24,363.7146399
2042,3,24,1,347.523058
2042,3,24,2,386.1958171
2042,3,24,3,417.0019978
2042,3,24,4,452.0256914
2042,3,24,5,443.6090027
2042,3,24,6,400.8287529
2042,3,24,7,458.2602756
2042,3,24,8,511.7493406
2042,3,24,9,496.071195
2042,3,24,10,506.7616732
2042,3,24,11,387.8828222
2042,3,24,12,457.8201873
2042,3,24,13,497.2997749
2042,3,24,14,518.4423501
2042,3,24,15,527.189105
2042,3,24,16,538.0812903
2042,3,24,17,507.3117836
2042,3,24,18,514.7749476
2042,3,24,19,442.8571852
2042,3,24,20,391.1651474
2042,3,24,21,407.3934033
2042,3,24,22,458.7187009
2042,3,24,23,424.6118579
2042,3,24,24,363.7146399
2042,3,25,1,347.523058
2042,3,25,2,386.1958171
2042,3,25,3,417.0019978
2042,3,25,4,452.0256914
2042,3,25,5,443.6090027
2042,3,25,6,400.8287529
2042,3,25,7,458.2602756
2042,3,25,8,511.7493406
2042,3,25,9,496.071195
2042,3,25,10,506.7616732
2042,3,25,11,387.8828222
2042,3,25,12,457.8201873
2042,3,25,13,497.2997749
2042,3,25,14,518.4423501
2042,3,25,15,527.189105
2042,3,25,16,538.0812903
2042,3,25,17,507.3117836
2042,3,25,18,514.7749476
2042,3,25,19,442.8571852
2042,3,25,20,391.1651474
2042,3,25,21,407.3934033
2042,3,25,22,458.7187009
2042,3,25,23,424.6118579
2042,3,25,24,363.7146399
2042,3,26,1,347.523058
2042,3,26,2,386.1958171
2042,3,26,3,417.0019978
2042,3,26,4,452.0256914
2042,3,26,5,443.6090027
2042,3,26,6,400.8287529
2042,3,26,7,458.2602756
2042,3,26,8,511.7493406
2042,3,26,9,496.071195
2042,3,26,10,506.7616732
2042,3,26,11,387.8828222
2042,3,26,12,457.8201873
2042,3,26,13,497.2997749
2042,3,26,14,518.4423501
2042,3,26,15,527.189105
2042,3,26,16,538.0812903
2042,3,26,17,507.3117836
2042,3,26,18,514.7749476
2042,3,26,19,442.8571852
2042,3,26,20,391.1651474
2042,3,26,21,407.3934033
2042,3,26,22,458.7187009
2042,3,26,23,424.6118579
2042,3,26,24,363.7146399
2042,3,27,1,347.523058
2042,3,27,2,386.1958171
2042,3,27,3,417.0019978
2042,3,27,4,452.0256914
2042,3,27,5,443.6090027
2042,3,27,6,400.8287529
2042,3,27,7,458.2602756
2042,3,27,8,511.7493406
2042,3,27,9,496.071195
2042,3,27,10,506.7616732
2042,3,27,11,387.8828222
2042,3,27,12,457.8201873
2042,3,27,13,497.2997749
2042,3,27,14,518.4423501
2042,3,27,15,527.189105
2042,3,27,16,538.0812903
2042,3,27,17,507.3117836
2042,3,27,18,514.7749476
2042,3,27,19,442.8571852
2042,3,27,20,391.1651474
2042,3,27,21,407.3934033
2042,3,27,22,458.7187009
2042,3,27,23,424.6118579
2042,3,27,24,363.7146399
2042,3,28,1,347.523058
2042,3,28,2,386.1958171
2042,3,28,3,417.0019978
2042,3,28,4,452.0256914
2042,3,28,5,443.6090027
2042,3,28,6,400.8287529
2042,3,28,7,458.2602756
2042,3,28,8,511.7493406
2042,3,28,9,496.071195
2042,3,28,10,506.7616732
2042,3,28,11,387.8828222
2042,3,28,12,457.8201873
2042,3,28,13,497.2997749
2042,3,28,14,518.4423501
2042,3,28,15,527.189105
2042,3,28,16,538.0812903
2042,3,28,17,507.3117836
2042,3,28,18,514.7749476
2042,3,28,19,442.8571852
2042,3,28,20,391.1651474
2042,3,28,21,407.3934033
2042,3,28,22,458.7187009
2042,3,28,23,424.6118579
2042,3,28,24,363.7146399
2042,3,29,1,347.523058
2042,3,29,2,386.1958171
2042,3,29,3,417.0019978
2042,3,29,4,452.0256914
2042,3,29,5,443.6090027
2042,3,29,6,400.8287529
2042,3,29,7,458.2602756
2042,3,29,8,511.7493406
2042,3,29,9,496.071195
2042,3,29,10,506.7616732
2042,3,29,11,387.8828222
2042,3,29,12,457.8201873
2042,3,29,13,497.2997749
2042,3,29,14,518.4423501
2042,3,29,15,527.189105
2042,3,29,16,538.0812903
2042,3,29,17,507.3117836
2042,3,29,18,514.7749476
2042,3,29,19,442.8571852
2042,3,29,20,391.1651474
2042,3,29,21,407.3934033
2042,3,29,22,458.7187009
2042,3,29,23,424.6118579
2042,3,29,24,363.7146399
2042,3,30,1,347.523058
2042,3,30,2,386.1958171
2042,3,30,3,417.0019978
2042,3,30,4,452.0256914
2042,3,30,5,443.6090027
2042,3,30,6,400.8287529
2042,3,30,7,458.2602756
2042,3,30,8,511.7493406
2042,3,30,9,496.071195
2042,3,30,10,506.7616732
2042,3,30,11,387.8828222
2042,3,30,12,457.8201873
2042,3,30,13,497.2997749
2042,3,30,14,518.4423501
2042,3,30,15,527.189105
2042,3,30,16,538.0812903
2042,3,30,17,507.3117836
2042,3,30,18,514.7749476
2042,3,30,19,442.8571852
2042,3,30,20,391.1651474
2042,3,30,21,407.3934033
2042,3,30,22,458.7187009
2042,3,30,23,424.6118579
2042,3,30,24,363.7146399
2042,3,31,1,347.523058
2042,3,31,2,386.1958171
2042,3,31,3,417.0019978
2042,3,31,4,452.0256914
2042,3,31,5,443.6090027
2042,3,31,6,400.8287529
2042,3,31,7,458.2602756
2042,3,31,8,511.7493406
2042,3,31,9,496.071195
2042,3,31,10,506.7616732
2042,3,31,11,387.8828222
2042,3,31,12,457.8201873
2042,3,31,13,497.2997749
2042,3,31,14,518.4423501
2042,3,31,15,527.189105
2042,3,31,16,538.0812903
2042,3,31,17,507.3117836
2042,3,31,18,514.7749476
2042,3,31,19,442.8571852
2042,3,31,20,391.1651474
2042,3,31,21,407.3934033
2042,3,31,22,458.7187009
2042,3,31,23,424.6118579
2042,3,31,24,363.7146399
2042,4,1,1,347.2704435
2042,4,1,2,371.4225974
2042,4,1,3,376.4467296
2042,4,1,4,377.7178956
2042,4,1,5,357.6213666
2042,4,1,6,358.1056203
2042,4,1,7,465.8520713
2042,4,1,8,513.5510619
2042,4,1,9,540.1850161
2042,4,1,10,510.0402225
2042,4,1,11,386.1318039
2042,4,1,12,474.4475747
2042,4,1,13,470.9367353
2042,4,1,14,524.9915559
2042,4,1,15,443.0921468
2042,4,1,16,472.2079013
2042,4,1,17,421.0586029
2042,4,1,18,506.2872563
2042,4,1,19,435.3440874
2042,4,1,20,375.7203491
2042,4,1,21,391.0348727
2042,4,1,22,443.5764005
2042,4,1,23,349.5101169
2042,4,1,24,315.0675716
2042,4,2,1,347.2704435
2042,4,2,2,371.4225974
2042,4,2,3,376.4467296
2042,4,2,4,377.7178956
2042,4,2,5,357.6213666
2042,4,2,6,358.1056203
2042,4,2,7,465.8520713
2042,4,2,8,513.5510619
2042,4,2,9,540.1850161
2042,4,2,10,510.0402225
2042,4,2,11,386.1318039
2042,4,2,12,474.4475747
2042,4,2,13,470.9367353
2042,4,2,14,524.9915559
2042,4,2,15,443.0921468
2042,4,2,16,472.2079013
2042,4,2,17,421.0586029
2042,4,2,18,506.2872563
2042,4,2,19,435.3440874
2042,4,2,20,375.7203491
2042,4,2,21,391.0348727
2042,4,2,22,443.5764005
2042,4,2,23,349.5101169
2042,4,2,24,315.0675716
2042,4,3,1,347.2704435
2042,4,3,2,371.4225974
2042,4,3,3,376.4467296
2042,4,3,4,377.7178956
2042,4,3,5,357.6213666
2042,4,3,6,358.1056203
2042,4,3,7,465.8520713
2042,4,3,8,513.5510619
2042,4,3,9,540.1850161
2042,4,3,10,510.0402225
2042,4,3,11,386.1318039
2042,4,3,12,474.4475747
2042,4,3,13,470.9367353
2042,4,3,14,524.9915559
2042,4,3,15,443.0921468
2042,4,3,16,472.2079013
2042,4,3,17,421.0586029
2042,4,3,18,506.2872563
2042,4,3,19,435.3440874
2042,4,3,20,375.7203491
2042,4,3,21,391.0348727
2042,4,3,22,443.5764005
2042,4,3,23,349.5101169
2042,4,3,24,315.0675716
2042,4,4,1,347.2704435
2042,4,4,2,371.4225974
2042,4,4,3,376.4467296
2042,4,4,4,377.7178956
2042,4,4,5,357.6213666
2042,4,4,6,358.1056203
2042,4,4,7,465.8520713
2042,4,4,8,513.5510619
2042,4,4,9,540.1850161
2042,4,4,10,510.0402225
2042,4,4,11,386.1318039
2042,4,4,12,474.4475747
2042,4,4,13,470.9367353
2042,4,4,14,524.9915559
2042,4,4,15,443.0921468
2042,4,4,16,472.2079013
2042,4,4,17,421.0586029
2042,4,4,18,506.2872563
2042,4,4,19,435.3440874
2042,4,4,20,375.7203491
2042,4,4,21,391.0348727
2042,4,4,22,443.5764005
2042,4,4,23,349.5101169
2042,4,4,24,315.0675716
2042,4,5,1,347.2704435
2042,4,5,2,371.4225974
2042,4,5,3,376.4467296
2042,4,5,4,377.7178956
2042,4,5,5,357.6213666
2042,4,5,6,358.1056203
2042,4,5,7,465.8520713
2042,4,5,8,513.5510619
2042,4,5,9,540.1850161
2042,4,5,10,510.0402225
2042,4,5,11,386.1318039
2042,4,5,12,474.4475747
2042,4,5,13,470.9367353
2042,4,5,14,524.9915559
2042,4,5,15,443.0921468
2042,4,5,16,472.2079013
2042,4,5,17,421.0586029
2042,4,5,18,506.2872563
2042,4,5,19,435.3440874
2042,4,5,20,375.7203491
2042,4,5,21,391.0348727
2042,4,5,22,443.5764005
2042,4,5,23,349.5101169
2042,4,5,24,315.0675716
2042,4,6,1,347.2704435
2042,4,6,2,371.4225974
2042,4,6,3,376.4467296
2042,4,6,4,377.7178956
2042,4,6,5,357.6213666
2042,4,6,6,358.1056203
2042,4,6,7,465.8520713
2042,4,6,8,513.5510619
2042,4,6,9,540.1850161
2042,4,6,10,510.0402225
2042,4,6,11,386.1318039
2042,4,6,12,474.4475747
2042,4,6,13,470.9367353
2042,4,6,14,524.9915559
2042,4,6,15,443.0921468
2042,4,6,16,472.2079013
2042,4,6,17,421.0586029
2042,4,6,18,506.2872563
2042,4,6,19,435.3440874
2042,4,6,20,375.7203491
2042,4,6,21,391.0348727
2042,4,6,22,443.5764005
2042,4,6,23,349.5101169
2042,4,6,24,315.0675716
2042,4,7,1,347.2704435
2042,4,7,2,371.4225974
2042,4,7,3,376.4467296
2042,4,7,4,377.7178956
2042,4,7,5,357.6213666
2042,4,7,6,358.1056203
2042,4,7,7,465.8520713
2042,4,7,8,513.5510619
2042,4,7,9,540.1850161
2042,4,7,10,510.0402225
2042,4,7,11,386.1318039
2042,4,7,12,474.4475747
2042,4,7,13,470.9367353
2042,4,7,14,524.9915559
2042,4,7,15,443.0921468
2042,4,7,16,472.2079013
2042,4,7,17,421.0586029
2042,4,7,18,506.2872563
2042,4,7,19,435.3440874
2042,4,7,20,375.7203491
2042,4,7,21,391.0348727
2042,4,7,22,443.5764005
2042,4,7,23,349.5101169
2042,4,7,24,315.0675716
2042,4,8,1,347.2704435
2042,4,8,2,371.4225974
2042,4,8,3,376.4467296
2042,4,8,4,377.7178956
2042,4,8,5,357.6213666
2042,4,8,6,358.1056203
2042,4,8,7,465.8520713
2042,4,8,8,513.5510619
2042,4,8,9,540.1850161
2042,4,8,10,510.0402225
2042,4,8,11,386.1318039
2042,4,8,12,474.4475747
2042,4,8,13,470.9367353
2042,4,8,14,524.9915559
2042,4,8,15,443.0921468
2042,4,8,16,472.2079013
2042,4,8,17,421.0586029
2042,4,8,18,506.2872563
2042,4,8,19,435.3440874
2042,4,8,20,375.7203491
2042,4,8,21,391.0348727
2042,4,8,22,443.5764005
2042,4,8,23,349.5101169
2042,4,8,24,315.0675716
2042,4,9,1,347.2704435
2042,4,9,2,371.4225974
2042,4,9,3,376.4467296
2042,4,9,4,377.7178956
2042,4,9,5,357.6213666
2042,4,9,6,358.1056203
2042,4,9,7,465.8520713
2042,4,9,8,513.5510619
2042,4,9,9,540.1850161
2042,4,9,10,510.0402225
2042,4,9,11,386.1318039
2042,4,9,12,474.4475747
2042,4,9,13,470.9367353
2042,4,9,14,524.9915559
2042,4,9,15,443.0921468
2042,4,9,16,472.2079013
2042,4,9,17,421.0586029
2042,4,9,18,506.2872563
2042,4,9,19,435.3440874
2042,4,9,20,375.7203491
2042,4,9,21,391.0348727
2042,4,9,22,443.5764005
2042,4,9,23,349.5101169
2042,4,9,24,315.0675716
2042,4,10,1,347.2704435
2042,4,10,2,371.4225974
2042,4,10,3,376.4467296
2042,4,10,4,377.7178956
2042,4,10,5,357.6213666
2042,4,10,6,358.1056203
2042,4,10,7,465.8520713
2042,4,10,8,513.5510619
2042,4,10,9,540.1850161
2042,4,10,10,510.0402225
2042,4,10,11,386.1318039
2042,4,10,12,474.4475747
2042,4,10,13,470.9367353
2042,4,10,14,524.9915559
2042,4,10,15,443.0921468
2042,4,10,16,472.2079013
2042,4,10,17,421.0586029
2042,4,10,18,506.2872563
2042,4,10,19,435.3440874
2042,4,10,20,375.7203491
2042,4,10,21,391.0348727
2042,4,10,22,443.5764005
2042,4,10,23,349.5101169
2042,4,10,24,315.0675716
2042,4,11,1,347.2704435
2042,4,11,2,371.4225974
2042,4,11,3,376.4467296
2042,4,11,4,377.7178956
2042,4,11,5,357.6213666
2042,4,11,6,358.1056203
2042,4,11,7,465.8520713
2042,4,11,8,513.5510619
2042,4,11,9,540.1850161
2042,4,11,10,510.0402225
2042,4,11,11,386.1318039
2042,4,11,12,474.4475747
2042,4,11,13,470.9367353
2042,4,11,14,524.9915559
2042,4,11,15,443.0921468
2042,4,11,16,472.2079013
2042,4,11,17,421.0586029
2042,4,11,18,506.2872563
2042,4,11,19,435.3440874
2042,4,11,20,375.7203491
2042,4,11,21,391.0348727
2042,4,11,22,443.5764005
2042,4,11,23,349.5101169
2042,4,11,24,315.0675716
2042,4,12,1,347.2704435
2042,4,12,2,371.4225974
2042,4,12,3,376.4467296
2042,4,12,4,377.7178956
2042,4,12,5,357.6213666
2042,4,12,6,358.1056203
2042,4,12,7,465.8520713
2042,4,12,8,513.5510619
2042,4,12,9,540.1850161
2042,4,12,10,510.0402225
2042,4,12,11,386.1318039
2042,4,12,12,474.4475747
2042,4,12,13,470.9367353
2042,4,12,14,524.9915559
2042,4,12,15,443.0921468
2042,4,12,16,472.2079013
2042,4,12,17,421.0586029
2042,4,12,18,506.2872563
2042,4,12,19,435.3440874
2042,4,12,20,375.7203491
2042,4,12,21,391.0348727
2042,4,12,22,443.5764005
2042,4,12,23,349.5101169
2042,4,12,24,315.0675716
2042,4,13,1,347.2704435
2042,4,13,2,371.4225974
2042,4,13,3,376.4467296
2042,4,13,4,377.7178956
2042,4,13,5,357.6213666
2042,4,13,6,358.1056203
2042,4,13,7,465.8520713
2042,4,13,8,513.5510619
2042,4,13,9,540.1850161
2042,4,13,10,510.0402225
2042,4,13,11,386.1318039
2042,4,13,12,474.4475747
2042,4,13,13,470.9367353
2042,4,13,14,524.9915559
2042,4,13,15,443.0921468
2042,4,13,16,472.2079013
2042,4,13,17,421.0586029
2042,4,13,18,506.2872563
2042,4,13,19,435.3440874
2042,4,13,20,375.7203491
2042,4,13,21,391.0348727
2042,4,13,22,443.5764005
2042,4,13,23,349.5101169
2042,4,13,24,315.0675716
2042,4,14,1,347.2704435
2042,4,14,2,371.4225974
2042,4,14,3,376.4467296
2042,4,14,4,377.7178956
2042,4,14,5,357.6213666
2042,4,14,6,358.1056203
2042,4,14,7,465.8520713
2042,4,14,8,513.5510619
2042,4,14,9,540.1850161
2042,4,14,10,510.0402225
2042,4,14,11,386.1318039
2042,4,14,12,474.4475747
2042,4,14,13,470.9367353
2042,4,14,14,524.9915559
2042,4,14,15,443.0921468
2042,4,14,16,472.2079013
2042,4,14,17,421.0586029
2042,4,14,18,506.2872563
2042,4,14,19,435.3440874
2042,4,14,20,375.7203491
2042,4,14,21,391.0348727
2042,4,14,22,443.5764005
2042,4,14,23,349.5101169
2042,4,14,24,315.0675716
2042,4,15,1,347.2704435
2042,4,15,2,371.4225974
2042,4,15,3,376.4467296
2042,4,15,4,377.7178956
2042,4,15,5,357.6213666
2042,4,15,6,358.1056203
2042,4,15,7,465.8520713
2042,4,15,8,513.5510619
2042,4,15,9,540.1850161
2042,4,15,10,510.0402225
2042,4,15,11,386.1318039
2042,4,15,12,474.4475747
2042,4,15,13,470.9367353
2042,4,15,14,524.9915559
2042,4,15,15,443.0921468
2042,4,15,16,472.2079013
2042,4,15,17,421.0586029
2042,4,15,18,506.2872563
2042,4,15,19,435.3440874
2042,4,15,20,375.7203491
2042,4,15,21,391.0348727
2042,4,15,22,443.5764005
2042,4,15,23,349.5101169
2042,4,15,24,315.0675716
2042,4,16,1,347.2704435
2042,4,16,2,371.4225974
2042,4,16,3,376.4467296
2042,4,16,4,377.7178956
2042,4,16,5,357.6213666
2042,4,16,6,358.1056203
2042,4,16,7,465.8520713
2042,4,16,8,513.5510619
2042,4,16,9,540.1850161
2042,4,16,10,510.0402225
2042,4,16,11,386.1318039
2042,4,16,12,474.4475747
2042,4,16,13,470.9367353
2042,4,16,14,524.9915559
2042,4,16,15,443.0921468
2042,4,16,16,472.2079013
2042,4,16,17,421.0586029
2042,4,16,18,506.2872563
2042,4,16,19,435.3440874
2042,4,16,20,375.7203491
2042,4,16,21,391.0348727
2042,4,16,22,443.5764005
2042,4,16,23,349.5101169
2042,4,16,24,315.0675716
2042,4,17,1,347.2704435
2042,4,17,2,371.4225974
2042,4,17,3,376.4467296
2042,4,17,4,377.7178956
2042,4,17,5,357.6213666
2042,4,17,6,358.1056203
2042,4,17,7,465.8520713
2042,4,17,8,513.5510619
2042,4,17,9,540.1850161
2042,4,17,10,510.0402225
2042,4,17,11,386.1318039
2042,4,17,12,474.4475747
2042,4,17,13,470.9367353
2042,4,17,14,524.9915559
2042,4,17,15,443.0921468
2042,4,17,16,472.2079013
2042,4,17,17,421.0586029
2042,4,17,18,506.2872563
2042,4,17,19,435.3440874
2042,4,17,20,375.7203491
2042,4,17,21,391.0348727
2042,4,17,22,443.5764005
2042,4,17,23,349.5101169
2042,4,17,24,315.0675716
2042,4,18,1,347.2704435
2042,4,18,2,371.4225974
2042,4,18,3,376.4467296
2042,4,18,4,377.7178956
2042,4,18,5,357.6213666
2042,4,18,6,358.1056203
2042,4,18,7,465.8520713
2042,4,18,8,513.5510619
2042,4,18,9,540.1850161
2042,4,18,10,510.0402225
2042,4,18,11,386.1318039
2042,4,18,12,474.4475747
2042,4,18,13,470.9367353
2042,4,18,14,524.9915559
2042,4,18,15,443.0921468
2042,4,18,16,472.2079013
2042,4,18,17,421.0586029
2042,4,18,18,506.2872563
2042,4,18,19,435.3440874
2042,4,18,20,375.7203491
2042,4,18,21,391.0348727
2042,4,18,22,443.5764005
2042,4,18,23,349.5101169
2042,4,18,24,315.0675716
2042,4,19,1,347.2704435
2042,4,19,2,371.4225974
2042,4,19,3,376.4467296
2042,4,19,4,377.7178956
2042,4,19,5,357.6213666
2042,4,19,6,358.1056203
2042,4,19,7,465.8520713
2042,4,19,8,513.5510619
2042,4,19,9,540.1850161
2042,4,19,10,510.0402225
2042,4,19,11,386.1318039
2042,4,19,12,474.4475747
2042,4,19,13,470.9367353
2042,4,19,14,524.9915559
2042,4,19,15,443.0921468
2042,4,19,16,472.2079013
2042,4,19,17,421.0586029
2042,4,19,18,506.2872563
2042,4,19,19,435.3440874
2042,4,19,20,375.7203491
2042,4,19,21,391.0348727
2042,4,19,22,443.5764005
2042,4,19,23,349.5101169
2042,4,19,24,315.0675716
2042,4,20,1,347.2704435
2042,4,20,2,371.4225974
2042,4,20,3,376.4467296
2042,4,20,4,377.7178956
2042,4,20,5,357.6213666
2042,4,20,6,358.1056203
2042,4,20,7,465.8520713
2042,4,20,8,513.5510619
2042,4,20,9,540.1850161
2042,4,20,10,510.0402225
2042,4,20,11,386.1318039
2042,4,20,12,474.4475747
2042,4,20,13,470.9367353
2042,4,20,14,524.9915559
2042,4,20,15,443.0921468
2042,4,20,16,472.2079013
2042,4,20,17,421.0586029
2042,4,20,18,506.2872563
2042,4,20,19,435.3440874
2042,4,20,20,375.7203491
2042,4,20,21,391.0348727
2042,4,20,22,443.5764005
2042,4,20,23,349.5101169
2042,4,20,24,315.0675716
2042,4,21,1,347.2704435
2042,4,21,2,371.4225974
2042,4,21,3,376.4467296
2042,4,21,4,377.7178956
2042,4,21,5,357.6213666
2042,4,21,6,358.1056203
2042,4,21,7,465.8520713
2042,4,21,8,513.5510619
2042,4,21,9,540.1850161
2042,4,21,10,510.0402225
2042,4,21,11,386.1318039
2042,4,21,12,474.4475747
2042,4,21,13,470.9367353
2042,4,21,14,524.9915559
2042,4,21,15,443.0921468
2042,4,21,16,472.2079013
2042,4,21,17,421.0586029
2042,4,21,18,506.2872563
2042,4,21,19,435.3440874
2042,4,21,20,375.7203491
2042,4,21,21,391.0348727
2042,4,21,22,443.5764005
2042,4,21,23,349.5101169
2042,4,21,24,315.0675716
2042,4,22,1,347.2704435
2042,4,22,2,371.4225974
2042,4,22,3,376.4467296
2042,4,22,4,377.7178956
2042,4,22,5,357.6213666
2042,4,22,6,358.1056203
2042,4,22,7,465.8520713
2042,4,22,8,513.5510619
2042,4,22,9,540.1850161
2042,4,22,10,510.0402225
2042,4,22,11,386.1318039
2042,4,22,12,474.4475747
2042,4,22,13,470.9367353
2042,4,22,14,524.9915559
2042,4,22,15,443.0921468
2042,4,22,16,472.2079013
2042,4,22,17,421.0586029
2042,4,22,18,506.2872563
2042,4,22,19,435.3440874
2042,4,22,20,375.7203491
2042,4,22,21,391.0348727
2042,4,22,22,443.5764005
2042,4,22,23,349.5101169
2042,4,22,24,315.0675716
2042,4,23,1,347.2704435
2042,4,23,2,371.4225974
2042,4,23,3,376.4467296
2042,4,23,4,377.7178956
2042,4,23,5,357.6213666
2042,4,23,6,358.1056203
2042,4,23,7,465.8520713
2042,4,23,8,513.5510619
2042,4,23,9,540.1850161
2042,4,23,10,510.0402225
2042,4,23,11,386.1318039
2042,4,23,12,474.4475747
2042,4,23,13,470.9367353
2042,4,23,14,524.9915559
2042,4,23,15,443.0921468
2042,4,23,16,472.2079013
2042,4,23,17,421.0586029
2042,4,23,18,506.2872563
2042,4,23,19,435.3440874
2042,4,23,20,375.7203491
2042,4,23,21,391.0348727
2042,4,23,22,443.5764005
2042,4,23,23,349.5101169
2042,4,23,24,315.0675716
2042,4,24,1,347.2704435
2042,4,24,2,371.4225974
2042,4,24,3,376.4467296
2042,4,24,4,377.7178956
2042,4,24,5,357.6213666
2042,4,24,6,358.1056203
2042,4,24,7,465.8520713
2042,4,24,8,513.5510619
2042,4,24,9,540.1850161
2042,4,24,10,510.0402225
2042,4,24,11,386.1318039
2042,4,24,12,474.4475747
2042,4,24,13,470.9367353
2042,4,24,14,524.9915559
2042,4,24,15,443.0921468
2042,4,24,16,472.2079013
2042,4,24,17,421.0586029
2042,4,24,18,506.2872563
2042,4,24,19,435.3440874
2042,4,24,20,375.7203491
2042,4,24,21,391.0348727
2042,4,24,22,443.5764005
2042,4,24,23,349.5101169
2042,4,24,24,315.0675716
2042,4,25,1,347.2704435
2042,4,25,2,371.4225974
2042,4,25,3,376.4467296
2042,4,25,4,377.7178956
2042,4,25,5,357.6213666
2042,4,25,6,358.1056203
2042,4,25,7,465.8520713
2042,4,25,8,513.5510619
2042,4,25,9,540.1850161
2042,4,25,10,510.0402225
2042,4,25,11,386.1318039
2042,4,25,12,474.4475747
2042,4,25,13,470.9367353
2042,4,25,14,524.9915559
2042,4,25,15,443.0921468
2042,4,25,16,472.2079013
2042,4,25,17,421.0586029
2042,4,25,18,506.2872563
2042,4,25,19,435.3440874
2042,4,25,20,375.7203491
2042,4,25,21,391.0348727
2042,4,25,22,443.5764005
2042,4,25,23,349.5101169
2042,4,25,24,315.0675716
2042,4,26,1,347.2704435
2042,4,26,2,371.4225974
2042,4,26,3,376.4467296
2042,4,26,4,377.7178956
2042,4,26,5,357.6213666
2042,4,26,6,358.1056203
2042,4,26,7,465.8520713
2042,4,26,8,513.5510619
2042,4,26,9,540.1850161
2042,4,26,10,510.0402225
2042,4,26,11,386.1318039
2042,4,26,12,474.4475747
2042,4,26,13,470.9367353
2042,4,26,14,524.9915559
2042,4,26,15,443.0921468
2042,4,26,16,472.2079013
2042,4,26,17,421.0586029
2042,4,26,18,506.2872563
2042,4,26,19,435.3440874
2042,4,26,20,375.7203491
2042,4,26,21,391.0348727
2042,4,26,22,443.5764005
2042,4,26,23,349.5101169
2042,4,26,24,315.0675716
2042,4,27,1,347.2704435
2042,4,27,2,371.4225974
2042,4,27,3,376.4467296
2042,4,27,4,377.7178956
2042,4,27,5,357.6213666
2042,4,27,6,358.1056203
2042,4,27,7,465.8520713
2042,4,27,8,513.5510619
2042,4,27,9,540.1850161
2042,4,27,10,510.0402225
2042,4,27,11,386.1318039
2042,4,27,12,474.4475747
2042,4,27,13,470.9367353
2042,4,27,14,524.9915559
2042,4,27,15,443.0921468
2042,4,27,16,472.2079013
2042,4,27,17,421.0586029
2042,4,27,18,506.2872563
2042,4,27,19,435.3440874
2042,4,27,20,375.7203491
2042,4,27,21,391.0348727
2042,4,27,22,443.5764005
2042,4,27,23,349.5101169
2042,4,27,24,315.0675716
2042,4,28,1,347.2704435
2042,4,28,2,371.4225974
2042,4,28,3,376.4467296
2042,4,28,4,377.7178956
2042,4,28,5,357.6213666
2042,4,28,6,358.1056203
2042,4,28,7,465.8520713
2042,4,28,8,513.5510619
2042,4,28,9,540.1850161
2042,4,28,10,510.0402225
2042,4,28,11,386.1318039
2042,4,28,12,474.4475747
2042,4,28,13,470.9367353
2042,4,28,14,524.9915559
2042,4,28,15,443.0921468
2042,4,28,16,472.2079013
2042,4,28,17,421.0586029
2042,4,28,18,506.2872563
2042,4,28,19,435.3440874
2042,4,28,20,375.7203491
2042,4,28,21,391.0348727
2042,4,28,22,443.5764005
2042,4,28,23,349.5101169
2042,4,28,24,315.0675716
2042,4,29,1,347.2704435
2042,4,29,2,371.4225974
2042,4,29,3,376.4467296
2042,4,29,4,377.7178956
2042,4,29,5,357.6213666
2042,4,29,6,358.1056203
2042,4,29,7,465.8520713
2042,4,29,8,513.5510619
2042,4,29,9,540.1850161
2042,4,29,10,510.0402225
2042,4,29,11,386.1318039
2042,4,29,12,474.4475747
2042,4,29,13,470.9367353
