 Year , Month , Day , Period ,Flex Up
2043,2,20,12,501.360805
2043,2,20,13,600
2043,2,20,14,600
2043,2,20,15,600
2043,2,20,16,600
2043,2,20,17,493.4387524
2043,2,20,18,359.4959904
2043,2,20,19,348.6078612
2043,2,20,20,465.7491135
2043,2,20,21,551.3523362
2043,2,20,22,528.9753534
2043,2,20,23,425.9323513
2043,2,20,24,343.4641588
2043,2,21,1,340.7233539
2043,2,21,2,375.0772788
2043,2,21,3,367.5682242
2043,2,21,4,351.1797124
2043,2,21,5,359.6273989
2043,2,21,6,399.3127526
2043,2,21,7,371.9610211
2043,2,21,8,566.7271256
2043,2,21,9,600
2043,2,21,10,600
2043,2,21,11,600
2043,2,21,12,501.360805
2043,2,21,13,600
2043,2,21,14,600
2043,2,21,15,600
2043,2,21,16,600
2043,2,21,17,493.4387524
2043,2,21,18,359.4959904
2043,2,21,19,348.6078612
2043,2,21,20,465.7491135
2043,2,21,21,551.3523362
2043,2,21,22,528.9753534
2043,2,21,23,425.9323513
2043,2,21,24,343.4641588
2043,2,22,1,340.7233539
2043,2,22,2,375.0772788
2043,2,22,3,367.5682242
2043,2,22,4,351.1797124
2043,2,22,5,359.6273989
2043,2,22,6,399.3127526
2043,2,22,7,371.9610211
2043,2,22,8,566.7271256
2043,2,22,9,600
2043,2,22,10,600
2043,2,22,11,600
2043,2,22,12,501.360805
2043,2,22,13,600
2043,2,22,14,600
2043,2,22,15,600
2043,2,22,16,600
2043,2,22,17,493.4387524
2043,2,22,18,359.4959904
2043,2,22,19,348.6078612
2043,2,22,20,465.7491135
2043,2,22,21,551.3523362
2043,2,22,22,528.9753534
2043,2,22,23,425.9323513
2043,2,22,24,343.4641588
2043,2,23,1,340.7233539
2043,2,23,2,375.0772788
2043,2,23,3,367.5682242
2043,2,23,4,351.1797124
2043,2,23,5,359.6273989
2043,2,23,6,399.3127526
2043,2,23,7,371.9610211
2043,2,23,8,566.7271256
2043,2,23,9,600
2043,2,23,10,600
2043,2,23,11,600
2043,2,23,12,501.360805
2043,2,23,13,600
2043,2,23,14,600
2043,2,23,15,600
2043,2,23,16,600
2043,2,23,17,493.4387524
2043,2,23,18,359.4959904
2043,2,23,19,348.6078612
2043,2,23,20,465.7491135
2043,2,23,21,551.3523362
2043,2,23,22,528.9753534
2043,2,23,23,425.9323513
2043,2,23,24,343.4641588
2043,2,24,1,340.7233539
2043,2,24,2,375.0772788
2043,2,24,3,367.5682242
2043,2,24,4,351.1797124
2043,2,24,5,359.6273989
2043,2,24,6,399.3127526
2043,2,24,7,371.9610211
2043,2,24,8,566.7271256
2043,2,24,9,600
2043,2,24,10,600
2043,2,24,11,600
2043,2,24,12,501.360805
2043,2,24,13,600
2043,2,24,14,600
2043,2,24,15,600
2043,2,24,16,600
2043,2,24,17,493.4387524
2043,2,24,18,359.4959904
2043,2,24,19,348.6078612
2043,2,24,20,465.7491135
2043,2,24,21,551.3523362
2043,2,24,22,528.9753534
2043,2,24,23,425.9323513
2043,2,24,24,343.4641588
2043,2,25,1,340.7233539
2043,2,25,2,375.0772788
2043,2,25,3,367.5682242
2043,2,25,4,351.1797124
2043,2,25,5,359.6273989
2043,2,25,6,399.3127526
2043,2,25,7,371.9610211
2043,2,25,8,566.7271256
2043,2,25,9,600
2043,2,25,10,600
2043,2,25,11,600
2043,2,25,12,501.360805
2043,2,25,13,600
2043,2,25,14,600
2043,2,25,15,600
2043,2,25,16,600
2043,2,25,17,493.4387524
2043,2,25,18,359.4959904
2043,2,25,19,348.6078612
2043,2,25,20,465.7491135
2043,2,25,21,551.3523362
2043,2,25,22,528.9753534
2043,2,25,23,425.9323513
2043,2,25,24,343.4641588
2043,2,26,1,340.7233539
2043,2,26,2,375.0772788
2043,2,26,3,367.5682242
2043,2,26,4,351.1797124
2043,2,26,5,359.6273989
2043,2,26,6,399.3127526
2043,2,26,7,371.9610211
2043,2,26,8,566.7271256
2043,2,26,9,600
2043,2,26,10,600
2043,2,26,11,600
2043,2,26,12,501.360805
2043,2,26,13,600
2043,2,26,14,600
2043,2,26,15,600
2043,2,26,16,600
2043,2,26,17,493.4387524
2043,2,26,18,359.4959904
2043,2,26,19,348.6078612
2043,2,26,20,465.7491135
2043,2,26,21,551.3523362
2043,2,26,22,528.9753534
2043,2,26,23,425.9323513
2043,2,26,24,343.4641588
2043,2,27,1,340.7233539
2043,2,27,2,375.0772788
2043,2,27,3,367.5682242
2043,2,27,4,351.1797124
2043,2,27,5,359.6273989
2043,2,27,6,399.3127526
2043,2,27,7,371.9610211
2043,2,27,8,566.7271256
2043,2,27,9,600
2043,2,27,10,600
2043,2,27,11,600
2043,2,27,12,501.360805
2043,2,27,13,600
2043,2,27,14,600
2043,2,27,15,600
2043,2,27,16,600
2043,2,27,17,493.4387524
2043,2,27,18,359.4959904
2043,2,27,19,348.6078612
2043,2,27,20,465.7491135
2043,2,27,21,551.3523362
2043,2,27,22,528.9753534
2043,2,27,23,425.9323513
2043,2,27,24,343.4641588
2043,2,28,1,340.7233539
2043,2,28,2,375.0772788
2043,2,28,3,367.5682242
2043,2,28,4,351.1797124
2043,2,28,5,359.6273989
2043,2,28,6,399.3127526
2043,2,28,7,371.9610211
2043,2,28,8,566.7271256
2043,2,28,9,600
2043,2,28,10,600
2043,2,28,11,600
2043,2,28,12,501.360805
2043,2,28,13,600
2043,2,28,14,600
2043,2,28,15,600
2043,2,28,16,600
2043,2,28,17,493.4387524
2043,2,28,18,359.4959904
2043,2,28,19,348.6078612
2043,2,28,20,465.7491135
2043,2,28,21,551.3523362
2043,2,28,22,528.9753534
2043,2,28,23,425.9323513
2043,2,28,24,343.4641588
2043,3,1,1,320.709025
2043,3,1,2,335.8647476
2043,3,1,3,336.8925494
2043,3,1,4,316.1797286
2043,3,1,5,309.5599878
2043,3,1,6,348.0415867
2043,3,1,7,501.6892565
2043,3,1,8,600
2043,3,1,9,600
2043,3,1,10,600
2043,3,1,11,593.6688139
2043,3,1,12,600
2043,3,1,13,600
2043,3,1,14,600
2043,3,1,15,600
2043,3,1,16,588.4601231
2043,3,1,17,487.4219729
2043,3,1,18,410.0755268
2043,3,1,19,427.3216939
2043,3,1,20,510.9394733
2043,3,1,21,475.4019171
2043,3,1,22,377.847841
2043,3,1,23,363.2147296
2043,3,1,24,327.7468548
2043,3,2,1,320.709025
2043,3,2,2,335.8647476
2043,3,2,3,336.8925494
2043,3,2,4,316.1797286
2043,3,2,5,309.5599878
2043,3,2,6,348.0415867
2043,3,2,7,501.6892565
2043,3,2,8,600
2043,3,2,9,600
2043,3,2,10,600
2043,3,2,11,593.6688139
2043,3,2,12,600
2043,3,2,13,600
2043,3,2,14,600
2043,3,2,15,600
2043,3,2,16,588.4601231
2043,3,2,17,487.4219729
2043,3,2,18,410.0755268
2043,3,2,19,427.3216939
2043,3,2,20,510.9394733
2043,3,2,21,475.4019171
2043,3,2,22,377.847841
2043,3,2,23,363.2147296
2043,3,2,24,327.7468548
2043,3,3,1,320.709025
2043,3,3,2,335.8647476
2043,3,3,3,336.8925494
2043,3,3,4,316.1797286
2043,3,3,5,309.5599878
2043,3,3,6,348.0415867
2043,3,3,7,501.6892565
2043,3,3,8,600
2043,3,3,9,600
2043,3,3,10,600
2043,3,3,11,593.6688139
2043,3,3,12,600
2043,3,3,13,600
2043,3,3,14,600
2043,3,3,15,600
2043,3,3,16,588.4601231
2043,3,3,17,487.4219729
2043,3,3,18,410.0755268
2043,3,3,19,427.3216939
2043,3,3,20,510.9394733
2043,3,3,21,475.4019171
2043,3,3,22,377.847841
2043,3,3,23,363.2147296
2043,3,3,24,327.7468548
2043,3,4,1,320.709025
2043,3,4,2,335.8647476
2043,3,4,3,336.8925494
2043,3,4,4,316.1797286
2043,3,4,5,309.5599878
2043,3,4,6,348.0415867
2043,3,4,7,501.6892565
2043,3,4,8,600
2043,3,4,9,600
2043,3,4,10,600
2043,3,4,11,593.6688139
2043,3,4,12,600
2043,3,4,13,600
2043,3,4,14,600
2043,3,4,15,600
2043,3,4,16,588.4601231
2043,3,4,17,487.4219729
2043,3,4,18,410.0755268
2043,3,4,19,427.3216939
2043,3,4,20,510.9394733
2043,3,4,21,475.4019171
2043,3,4,22,377.847841
2043,3,4,23,363.2147296
2043,3,4,24,327.7468548
2043,3,5,1,320.709025
2043,3,5,2,335.8647476
2043,3,5,3,336.8925494
2043,3,5,4,316.1797286
2043,3,5,5,309.5599878
2043,3,5,6,348.0415867
2043,3,5,7,501.6892565
2043,3,5,8,600
2043,3,5,9,600
2043,3,5,10,600
2043,3,5,11,593.6688139
2043,3,5,12,600
2043,3,5,13,600
2043,3,5,14,600
2043,3,5,15,600
2043,3,5,16,588.4601231
2043,3,5,17,487.4219729
2043,3,5,18,410.0755268
2043,3,5,19,427.3216939
2043,3,5,20,510.9394733
2043,3,5,21,475.4019171
2043,3,5,22,377.847841
2043,3,5,23,363.2147296
2043,3,5,24,327.7468548
2043,3,6,1,320.709025
2043,3,6,2,335.8647476
2043,3,6,3,336.8925494
2043,3,6,4,316.1797286
2043,3,6,5,309.5599878
2043,3,6,6,348.0415867
2043,3,6,7,501.6892565
2043,3,6,8,600
2043,3,6,9,600
2043,3,6,10,600
2043,3,6,11,593.6688139
2043,3,6,12,600
2043,3,6,13,600
2043,3,6,14,600
2043,3,6,15,600
2043,3,6,16,588.4601231
2043,3,6,17,487.4219729
2043,3,6,18,410.0755268
2043,3,6,19,427.3216939
2043,3,6,20,510.9394733
2043,3,6,21,475.4019171
2043,3,6,22,377.847841
2043,3,6,23,363.2147296
2043,3,6,24,327.7468548
2043,3,7,1,320.709025
2043,3,7,2,335.8647476
2043,3,7,3,336.8925494
2043,3,7,4,316.1797286
2043,3,7,5,309.5599878
2043,3,7,6,348.0415867
2043,3,7,7,501.6892565
2043,3,7,8,600
2043,3,7,9,600
2043,3,7,10,600
2043,3,7,11,593.6688139
2043,3,7,12,600
2043,3,7,13,600
2043,3,7,14,600
2043,3,7,15,600
2043,3,7,16,588.4601231
2043,3,7,17,487.4219729
2043,3,7,18,410.0755268
2043,3,7,19,427.3216939
2043,3,7,20,510.9394733
2043,3,7,21,475.4019171
2043,3,7,22,377.847841
2043,3,7,23,363.2147296
2043,3,7,24,327.7468548
2043,3,8,1,320.709025
2043,3,8,2,335.8647476
2043,3,8,3,336.8925494
2043,3,8,4,316.1797286
2043,3,8,5,309.5599878
2043,3,8,6,348.0415867
2043,3,8,7,501.6892565
2043,3,8,8,600
2043,3,8,9,600
2043,3,8,10,600
2043,3,8,11,593.6688139
2043,3,8,12,600
2043,3,8,13,600
2043,3,8,14,600
2043,3,8,15,600
2043,3,8,16,588.4601231
2043,3,8,17,487.4219729
2043,3,8,18,410.0755268
2043,3,8,19,427.3216939
2043,3,8,20,510.9394733
2043,3,8,21,475.4019171
2043,3,8,22,377.847841
2043,3,8,23,363.2147296
2043,3,8,24,327.7468548
2043,3,9,1,320.709025
2043,3,9,2,335.8647476
2043,3,9,3,336.8925494
2043,3,9,4,316.1797286
2043,3,9,5,309.5599878
2043,3,9,6,348.0415867
2043,3,9,7,501.6892565
2043,3,9,8,600
2043,3,9,9,600
2043,3,9,10,600
2043,3,9,11,593.6688139
2043,3,9,12,600
2043,3,9,13,600
2043,3,9,14,600
2043,3,9,15,600
2043,3,9,16,588.4601231
2043,3,9,17,487.4219729
2043,3,9,18,410.0755268
2043,3,9,19,427.3216939
2043,3,9,20,510.9394733
2043,3,9,21,475.4019171
2043,3,9,22,377.847841
2043,3,9,23,363.2147296
2043,3,9,24,327.7468548
2043,3,10,1,320.709025
2043,3,10,2,335.8647476
2043,3,10,3,336.8925494
2043,3,10,4,316.1797286
2043,3,10,5,309.5599878
2043,3,10,6,348.0415867
2043,3,10,7,501.6892565
2043,3,10,8,600
2043,3,10,9,600
2043,3,10,10,600
2043,3,10,11,593.6688139
2043,3,10,12,600
2043,3,10,13,600
2043,3,10,14,600
2043,3,10,15,600
2043,3,10,16,588.4601231
2043,3,10,17,487.4219729
2043,3,10,18,410.0755268
2043,3,10,19,427.3216939
2043,3,10,20,510.9394733
2043,3,10,21,475.4019171
2043,3,10,22,377.847841
2043,3,10,23,363.2147296
2043,3,10,24,327.7468548
2043,3,11,1,320.709025
2043,3,11,2,335.8647476
2043,3,11,3,336.8925494
2043,3,11,4,316.1797286
2043,3,11,5,309.5599878
2043,3,11,6,348.0415867
2043,3,11,7,501.6892565
2043,3,11,8,600
2043,3,11,9,600
2043,3,11,10,600
2043,3,11,11,593.6688139
2043,3,11,12,600
2043,3,11,13,600
2043,3,11,14,600
2043,3,11,15,600
2043,3,11,16,588.4601231
2043,3,11,17,487.4219729
2043,3,11,18,410.0755268
2043,3,11,19,427.3216939
2043,3,11,20,510.9394733
2043,3,11,21,475.4019171
2043,3,11,22,377.847841
2043,3,11,23,363.2147296
2043,3,11,24,327.7468548
2043,3,12,1,320.709025
2043,3,12,2,335.8647476
2043,3,12,3,336.8925494
2043,3,12,4,316.1797286
2043,3,12,5,309.5599878
2043,3,12,6,348.0415867
2043,3,12,7,501.6892565
2043,3,12,8,600
2043,3,12,9,600
2043,3,12,10,600
2043,3,12,11,593.6688139
2043,3,12,12,600
2043,3,12,13,600
2043,3,12,14,600
2043,3,12,15,600
2043,3,12,16,588.4601231
2043,3,12,17,487.4219729
2043,3,12,18,410.0755268
2043,3,12,19,427.3216939
2043,3,12,20,510.9394733
2043,3,12,21,475.4019171
2043,3,12,22,377.847841
2043,3,12,23,363.2147296
2043,3,12,24,327.7468548
2043,3,13,1,320.709025
2043,3,13,2,335.8647476
2043,3,13,3,336.8925494
2043,3,13,4,316.1797286
2043,3,13,5,309.5599878
2043,3,13,6,348.0415867
2043,3,13,7,501.6892565
2043,3,13,8,600
2043,3,13,9,600
2043,3,13,10,600
2043,3,13,11,593.6688139
2043,3,13,12,600
2043,3,13,13,600
2043,3,13,14,600
2043,3,13,15,600
2043,3,13,16,588.4601231
2043,3,13,17,487.4219729
2043,3,13,18,410.0755268
2043,3,13,19,427.3216939
2043,3,13,20,510.9394733
2043,3,13,21,475.4019171
2043,3,13,22,377.847841
2043,3,13,23,363.2147296
2043,3,13,24,327.7468548
2043,3,14,1,320.709025
2043,3,14,2,335.8647476
2043,3,14,3,336.8925494
2043,3,14,4,316.1797286
2043,3,14,5,309.5599878
2043,3,14,6,348.0415867
2043,3,14,7,501.6892565
2043,3,14,8,600
2043,3,14,9,600
2043,3,14,10,600
2043,3,14,11,593.6688139
2043,3,14,12,600
2043,3,14,13,600
2043,3,14,14,600
2043,3,14,15,600
2043,3,14,16,588.4601231
2043,3,14,17,487.4219729
2043,3,14,18,410.0755268
2043,3,14,19,427.3216939
2043,3,14,20,510.9394733
2043,3,14,21,475.4019171
2043,3,14,22,377.847841
2043,3,14,23,363.2147296
2043,3,14,24,327.7468548
2043,3,15,1,320.709025
2043,3,15,2,335.8647476
2043,3,15,3,336.8925494
2043,3,15,4,316.1797286
2043,3,15,5,309.5599878
2043,3,15,6,348.0415867
2043,3,15,7,501.6892565
2043,3,15,8,600
2043,3,15,9,600
2043,3,15,10,600
2043,3,15,11,593.6688139
2043,3,15,12,600
2043,3,15,13,600
2043,3,15,14,600
2043,3,15,15,600
2043,3,15,16,588.4601231
2043,3,15,17,487.4219729
2043,3,15,18,410.0755268
2043,3,15,19,427.3216939
2043,3,15,20,510.9394733
2043,3,15,21,475.4019171
2043,3,15,22,377.847841
2043,3,15,23,363.2147296
2043,3,15,24,327.7468548
2043,3,16,1,320.709025
2043,3,16,2,335.8647476
2043,3,16,3,336.8925494
2043,3,16,4,316.1797286
2043,3,16,5,309.5599878
2043,3,16,6,348.0415867
2043,3,16,7,501.6892565
2043,3,16,8,600
2043,3,16,9,600
2043,3,16,10,600
2043,3,16,11,593.6688139
2043,3,16,12,600
2043,3,16,13,600
2043,3,16,14,600
2043,3,16,15,600
2043,3,16,16,588.4601231
2043,3,16,17,487.4219729
2043,3,16,18,410.0755268
2043,3,16,19,427.3216939
2043,3,16,20,510.9394733
2043,3,16,21,475.4019171
2043,3,16,22,377.847841
2043,3,16,23,363.2147296
2043,3,16,24,327.7468548
2043,3,17,1,320.709025
2043,3,17,2,335.8647476
2043,3,17,3,336.8925494
2043,3,17,4,316.1797286
2043,3,17,5,309.5599878
2043,3,17,6,348.0415867
2043,3,17,7,501.6892565
2043,3,17,8,600
2043,3,17,9,600
2043,3,17,10,600
2043,3,17,11,593.6688139
2043,3,17,12,600
2043,3,17,13,600
2043,3,17,14,600
2043,3,17,15,600
2043,3,17,16,588.4601231
2043,3,17,17,487.4219729
2043,3,17,18,410.0755268
2043,3,17,19,427.3216939
2043,3,17,20,510.9394733
2043,3,17,21,475.4019171
2043,3,17,22,377.847841
2043,3,17,23,363.2147296
2043,3,17,24,327.7468548
2043,3,18,1,320.709025
2043,3,18,2,335.8647476
2043,3,18,3,336.8925494
2043,3,18,4,316.1797286
2043,3,18,5,309.5599878
2043,3,18,6,348.0415867
2043,3,18,7,501.6892565
2043,3,18,8,600
2043,3,18,9,600
2043,3,18,10,600
2043,3,18,11,593.6688139
2043,3,18,12,600
2043,3,18,13,600
2043,3,18,14,600
2043,3,18,15,600
2043,3,18,16,588.4601231
2043,3,18,17,487.4219729
2043,3,18,18,410.0755268
2043,3,18,19,427.3216939
2043,3,18,20,510.9394733
2043,3,18,21,475.4019171
2043,3,18,22,377.847841
2043,3,18,23,363.2147296
2043,3,18,24,327.7468548
2043,3,19,1,320.709025
2043,3,19,2,335.8647476
2043,3,19,3,336.8925494
2043,3,19,4,316.1797286
2043,3,19,5,309.5599878
2043,3,19,6,348.0415867
2043,3,19,7,501.6892565
2043,3,19,8,600
2043,3,19,9,600
2043,3,19,10,600
2043,3,19,11,593.6688139
2043,3,19,12,600
2043,3,19,13,600
2043,3,19,14,600
2043,3,19,15,600
2043,3,19,16,588.4601231
2043,3,19,17,487.4219729
2043,3,19,18,410.0755268
2043,3,19,19,427.3216939
2043,3,19,20,510.9394733
2043,3,19,21,475.4019171
2043,3,19,22,377.847841
2043,3,19,23,363.2147296
2043,3,19,24,327.7468548
2043,3,20,1,320.709025
2043,3,20,2,335.8647476
2043,3,20,3,336.8925494
2043,3,20,4,316.1797286
2043,3,20,5,309.5599878
2043,3,20,6,348.0415867
2043,3,20,7,501.6892565
2043,3,20,8,600
2043,3,20,9,600
2043,3,20,10,600
2043,3,20,11,593.6688139
2043,3,20,12,600
2043,3,20,13,600
2043,3,20,14,600
2043,3,20,15,600
2043,3,20,16,588.4601231
2043,3,20,17,487.4219729
2043,3,20,18,410.0755268
2043,3,20,19,427.3216939
2043,3,20,20,510.9394733
2043,3,20,21,475.4019171
2043,3,20,22,377.847841
2043,3,20,23,363.2147296
2043,3,20,24,327.7468548
2043,3,21,1,320.709025
2043,3,21,2,335.8647476
2043,3,21,3,336.8925494
2043,3,21,4,316.1797286
2043,3,21,5,309.5599878
2043,3,21,6,348.0415867
2043,3,21,7,501.6892565
2043,3,21,8,600
2043,3,21,9,600
2043,3,21,10,600
2043,3,21,11,593.6688139
2043,3,21,12,600
2043,3,21,13,600
2043,3,21,14,600
2043,3,21,15,600
2043,3,21,16,588.4601231
2043,3,21,17,487.4219729
2043,3,21,18,410.0755268
2043,3,21,19,427.3216939
2043,3,21,20,510.9394733
2043,3,21,21,475.4019171
2043,3,21,22,377.847841
2043,3,21,23,363.2147296
2043,3,21,24,327.7468548
2043,3,22,1,320.709025
2043,3,22,2,335.8647476
2043,3,22,3,336.8925494
2043,3,22,4,316.1797286
2043,3,22,5,309.5599878
2043,3,22,6,348.0415867
2043,3,22,7,501.6892565
2043,3,22,8,600
2043,3,22,9,600
2043,3,22,10,600
2043,3,22,11,593.6688139
2043,3,22,12,600
2043,3,22,13,600
2043,3,22,14,600
2043,3,22,15,600
2043,3,22,16,588.4601231
2043,3,22,17,487.4219729
2043,3,22,18,410.0755268
2043,3,22,19,427.3216939
2043,3,22,20,510.9394733
2043,3,22,21,475.4019171
2043,3,22,22,377.847841
2043,3,22,23,363.2147296
2043,3,22,24,327.7468548
2043,3,23,1,320.709025
2043,3,23,2,335.8647476
2043,3,23,3,336.8925494
2043,3,23,4,316.1797286
2043,3,23,5,309.5599878
2043,3,23,6,348.0415867
2043,3,23,7,501.6892565
2043,3,23,8,600
2043,3,23,9,600
2043,3,23,10,600
2043,3,23,11,593.6688139
2043,3,23,12,600
2043,3,23,13,600
2043,3,23,14,600
2043,3,23,15,600
2043,3,23,16,588.4601231
2043,3,23,17,487.4219729
2043,3,23,18,410.0755268
2043,3,23,19,427.3216939
2043,3,23,20,510.9394733
2043,3,23,21,475.4019171
2043,3,23,22,377.847841
2043,3,23,23,363.2147296
2043,3,23,24,327.7468548
2043,3,24,1,320.709025
2043,3,24,2,335.8647476
2043,3,24,3,336.8925494
2043,3,24,4,316.1797286
2043,3,24,5,309.5599878
2043,3,24,6,348.0415867
2043,3,24,7,501.6892565
2043,3,24,8,600
2043,3,24,9,600
2043,3,24,10,600
2043,3,24,11,593.6688139
2043,3,24,12,600
2043,3,24,13,600
2043,3,24,14,600
2043,3,24,15,600
2043,3,24,16,588.4601231
2043,3,24,17,487.4219729
2043,3,24,18,410.0755268
2043,3,24,19,427.3216939
2043,3,24,20,510.9394733
2043,3,24,21,475.4019171
2043,3,24,22,377.847841
2043,3,24,23,363.2147296
2043,3,24,24,327.7468548
2043,3,25,1,320.709025
2043,3,25,2,335.8647476
2043,3,25,3,336.8925494
2043,3,25,4,316.1797286
2043,3,25,5,309.5599878
2043,3,25,6,348.0415867
2043,3,25,7,501.6892565
2043,3,25,8,600
2043,3,25,9,600
2043,3,25,10,600
2043,3,25,11,593.6688139
2043,3,25,12,600
2043,3,25,13,600
2043,3,25,14,600
2043,3,25,15,600
2043,3,25,16,588.4601231
2043,3,25,17,487.4219729
2043,3,25,18,410.0755268
2043,3,25,19,427.3216939
2043,3,25,20,510.9394733
2043,3,25,21,475.4019171
2043,3,25,22,377.847841
2043,3,25,23,363.2147296
2043,3,25,24,327.7468548
2043,3,26,1,320.709025
2043,3,26,2,335.8647476
2043,3,26,3,336.8925494
2043,3,26,4,316.1797286
2043,3,26,5,309.5599878
2043,3,26,6,348.0415867
2043,3,26,7,501.6892565
2043,3,26,8,600
2043,3,26,9,600
2043,3,26,10,600
2043,3,26,11,593.6688139
2043,3,26,12,600
2043,3,26,13,600
2043,3,26,14,600
2043,3,26,15,600
2043,3,26,16,588.4601231
2043,3,26,17,487.4219729
2043,3,26,18,410.0755268
2043,3,26,19,427.3216939
2043,3,26,20,510.9394733
2043,3,26,21,475.4019171
2043,3,26,22,377.847841
2043,3,26,23,363.2147296
2043,3,26,24,327.7468548
2043,3,27,1,320.709025
2043,3,27,2,335.8647476
2043,3,27,3,336.8925494
2043,3,27,4,316.1797286
2043,3,27,5,309.5599878
2043,3,27,6,348.0415867
2043,3,27,7,501.6892565
2043,3,27,8,600
2043,3,27,9,600
2043,3,27,10,600
2043,3,27,11,593.6688139
2043,3,27,12,600
2043,3,27,13,600
2043,3,27,14,600
2043,3,27,15,600
2043,3,27,16,588.4601231
2043,3,27,17,487.4219729
2043,3,27,18,410.0755268
2043,3,27,19,427.3216939
2043,3,27,20,510.9394733
2043,3,27,21,475.4019171
2043,3,27,22,377.847841
2043,3,27,23,363.2147296
2043,3,27,24,327.7468548
2043,3,28,1,320.709025
2043,3,28,2,335.8647476
2043,3,28,3,336.8925494
2043,3,28,4,316.1797286
2043,3,28,5,309.5599878
2043,3,28,6,348.0415867
2043,3,28,7,501.6892565
2043,3,28,8,600
2043,3,28,9,600
2043,3,28,10,600
2043,3,28,11,593.6688139
2043,3,28,12,600
2043,3,28,13,600
2043,3,28,14,600
2043,3,28,15,600
2043,3,28,16,588.4601231
2043,3,28,17,487.4219729
2043,3,28,18,410.0755268
2043,3,28,19,427.3216939
2043,3,28,20,510.9394733
2043,3,28,21,475.4019171
2043,3,28,22,377.847841
2043,3,28,23,363.2147296
2043,3,28,24,327.7468548
2043,3,29,1,320.709025
2043,3,29,2,335.8647476
2043,3,29,3,336.8925494
2043,3,29,4,316.1797286
2043,3,29,5,309.5599878
2043,3,29,6,348.0415867
2043,3,29,7,501.6892565
2043,3,29,8,600
2043,3,29,9,600
2043,3,29,10,600
2043,3,29,11,593.6688139
2043,3,29,12,600
2043,3,29,13,600
2043,3,29,14,600
2043,3,29,15,600
2043,3,29,16,588.4601231
2043,3,29,17,487.4219729
2043,3,29,18,410.0755268
2043,3,29,19,427.3216939
2043,3,29,20,510.9394733
2043,3,29,21,475.4019171
2043,3,29,22,377.847841
2043,3,29,23,363.2147296
2043,3,29,24,327.7468548
2043,3,30,1,320.709025
2043,3,30,2,335.8647476
2043,3,30,3,336.8925494
2043,3,30,4,316.1797286
2043,3,30,5,309.5599878
2043,3,30,6,348.0415867
2043,3,30,7,501.6892565
2043,3,30,8,600
2043,3,30,9,600
2043,3,30,10,600
2043,3,30,11,593.6688139
2043,3,30,12,600
2043,3,30,13,600
2043,3,30,14,600
2043,3,30,15,600
2043,3,30,16,588.4601231
2043,3,30,17,487.4219729
2043,3,30,18,410.0755268
2043,3,30,19,427.3216939
2043,3,30,20,510.9394733
2043,3,30,21,475.4019171
2043,3,30,22,377.847841
2043,3,30,23,363.2147296
2043,3,30,24,327.7468548
2043,3,31,1,320.709025
2043,3,31,2,335.8647476
2043,3,31,3,336.8925494
2043,3,31,4,316.1797286
2043,3,31,5,309.5599878
2043,3,31,6,348.0415867
2043,3,31,7,501.6892565
2043,3,31,8,600
2043,3,31,9,600
2043,3,31,10,600
2043,3,31,11,593.6688139
2043,3,31,12,600
2043,3,31,13,600
2043,3,31,14,600
2043,3,31,15,600
2043,3,31,16,588.4601231
2043,3,31,17,487.4219729
2043,3,31,18,410.0755268
2043,3,31,19,427.3216939
2043,3,31,20,510.9394733
2043,3,31,21,475.4019171
2043,3,31,22,377.847841
2043,3,31,23,363.2147296
2043,3,31,24,327.7468548
2043,4,1,1,347.2702898
2043,4,1,2,374.3549842
2043,4,1,3,325.6133899
2043,4,1,4,332.0181873
2043,4,1,5,311.6096802
2043,4,1,6,398.4001136
2043,4,1,7,555.6975972
2043,4,1,8,600
2043,4,1,9,577.0831074
2043,4,1,10,577.3002192
2043,4,1,11,596.5688895
2043,4,1,12,600
2043,4,1,13,600
2043,4,1,14,600
2043,4,1,15,600
2043,4,1,16,600
2043,4,1,17,527.5273439
2043,4,1,18,441.225412
2043,4,1,19,445.8933152
2043,4,1,20,531.7067457
2043,4,1,21,456.1518467
2043,4,1,22,415.0634426
2043,4,1,23,386.7846335
2043,4,1,24,359.0486038
2043,4,2,1,347.2702898
2043,4,2,2,374.3549842
2043,4,2,3,325.6133899
2043,4,2,4,332.0181873
2043,4,2,5,311.6096802
2043,4,2,6,398.4001136
2043,4,2,7,555.6975972
2043,4,2,8,600
2043,4,2,9,577.0831074
2043,4,2,10,577.3002192
2043,4,2,11,596.5688895
2043,4,2,12,600
2043,4,2,13,600
2043,4,2,14,600
2043,4,2,15,600
2043,4,2,16,600
2043,4,2,17,527.5273439
2043,4,2,18,441.225412
2043,4,2,19,445.8933152
2043,4,2,20,531.7067457
2043,4,2,21,456.1518467
2043,4,2,22,415.0634426
2043,4,2,23,386.7846335
2043,4,2,24,359.0486038
2043,4,3,1,347.2702898
2043,4,3,2,374.3549842
2043,4,3,3,325.6133899
2043,4,3,4,332.0181873
2043,4,3,5,311.6096802
2043,4,3,6,398.4001136
2043,4,3,7,555.6975972
2043,4,3,8,600
2043,4,3,9,577.0831074
2043,4,3,10,577.3002192
2043,4,3,11,596.5688895
2043,4,3,12,600
2043,4,3,13,600
2043,4,3,14,600
2043,4,3,15,600
2043,4,3,16,600
2043,4,3,17,527.5273439
2043,4,3,18,441.225412
